country,iso,year,age_group,sex,education,score
Ghana,288,1995,#BEZUG!,#BEZUG!,#BEZUG!,112.015545
Ghana,288,1995,#BEZUG!,#BEZUG!,#BEZUG!,125.5293059
Ghana,288,1995,#BEZUG!,#BEZUG!,#BEZUG!,124.387842
Ghana,288,1995,#BEZUG!,#BEZUG!,#BEZUG!,122.9376448
Ghana,288,1995,#BEZUG!,#BEZUG!,#BEZUG!,121.3656185
Ghana,288,1995,#BEZUG!,#BEZUG!,#BEZUG!,119.7849102
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,238.7762036
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,254.8368306
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.8123089
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,258.060992
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.807889
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.9147186
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.4239557
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,268.2595125
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,264.8292286
Greece,300,1995,#BEZUG!,#BEZUG!,#BEZUG!,261.38
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,254.3707632
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,263.2795241
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,269.2416814
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,264.097145
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,254.259167
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,250.3357104
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,248.0593562
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,245.1673133
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,242.0323136
Hungary,348,1995,#BEZUG!,#BEZUG!,#BEZUG!,238.88
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,282.5064022
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.3167751
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,276.5728968
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,281.2682492
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,285.3547135
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.1706699
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.6866727
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.5308253
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,264.1098593
Ireland,372,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.67
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.6987106
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,236.3251459
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,243.2214592
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,236.0074022
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,230.6773369
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,228.9993279
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,226.9169898
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,224.2714388
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,221.4036385
Israel,376,1995,#BEZUG!,#BEZUG!,#BEZUG!,218.52
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,263.2437008
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.4790206
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.2784255
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.2079269
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,269.1929385
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,261.9785007
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.5962762
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.5697281
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.2889236
Italy,380,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.99
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,295.9595601
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,298.5159737
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,292.4860065
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,292.1250841
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,281.2023965
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,281.3971239
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,278.8383219
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,275.587437
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,272.0634496
Japan,392,1995,#BEZUG!,#BEZUG!,#BEZUG!,268.52
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.6914039
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,239.5476246
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,245.6211359
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,245.288245
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.8987139
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.5142085
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,255.1725787
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,252.197605
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,248.9727077
Kazakhstan,398,1995,#BEZUG!,#BEZUG!,#BEZUG!,245.73
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,133.4006365
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,124.4836295
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,70.51273002
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,140.8034207
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,205.4912732
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,67.02097843
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,66.41154286
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,65.6372724
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,64.79795649
Kenya,404,1995,#BEZUG!,#BEZUG!,#BEZUG!,63.95400521
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,248.4819085
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.0466639
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.2432984
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,241.1474028
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.2620034
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,261.3916454
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.0147573
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,255.9949889
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,252.7215338
Lithuania,440,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.43
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,229.8933521
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,228.4245516
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,243.3129723
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,235.7395866
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.119147
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,230.3407114
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,228.2461759
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,225.5851283
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,222.7005297
Mexico,484,1995,#BEZUG!,#BEZUG!,#BEZUG!,219.8
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,293.570311
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,296.1668771
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,294.3976133
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,287.7885305
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,277.5600132
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,277.1529024
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,274.632694
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.4308412
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.9600049
Netherlands,528,1995,#BEZUG!,#BEZUG!,#BEZUG!,264.47
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,280.3749144
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,280.2251443
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,281.2502326
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,299.9432413
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,299.4455334
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.47104
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.0843367
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.0520985
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.7651259
New Zealand,554,1995,#BEZUG!,#BEZUG!,#BEZUG!,250.46
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,272.820525
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.0758421
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,277.5897089
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.3899715
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,266.9346609
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,265.2166845
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.8050145
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.7410568
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.4197
Norway,578,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.08
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,205.8124968
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,191.5517654
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,200.7288807
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,202.4068372
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,201.1219983
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,205.0535351
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,203.188941
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,200.8200276
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,198.2521048
Peru,604,1995,#BEZUG!,#BEZUG!,#BEZUG!,195.67
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,255.2332722
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,250.2791815
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.8162373
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.3845185
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,255.7161203
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,252.9032024
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,250.6035015
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.6817972
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,244.5146444
Poland,616,1995,#BEZUG!,#BEZUG!,#BEZUG!,241.33
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,268.7161718
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.9877562
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,263.6187104
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,261.6250004
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.0557574
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.002997
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.5205245
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.3666141
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,263.9477479
Republic of Korea,410,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.51
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,265.0182883
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,296.3174602
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,295.5262747
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.6180661
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.2307805
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,308.664937
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,305.8581831
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,302.2922825
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,298.4268154
Russian Federation,643,1995,#BEZUG!,#BEZUG!,#BEZUG!,294.54
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,235.3162536
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.3277524
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,242.1334703
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,227.5609083
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,235.2147058
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,234.8259628
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,232.6906419
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,229.9777778
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,227.0370095
Singapore,702,1995,#BEZUG!,#BEZUG!,#BEZUG!,224.08
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,280.890437
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,275.205707
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,280.0402261
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,277.4261245
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,275.4162105
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,281.1875327
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,278.6306366
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,275.3821731
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.8608104
Slovakia,703,1995,#BEZUG!,#BEZUG!,#BEZUG!,268.32
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.6311316
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.4670157
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.603111
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.2951793
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,238.3679691
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.4763865
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.2078464
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,244.3257309
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,241.2014927
Slovenia,705,1995,#BEZUG!,#BEZUG!,#BEZUG!,238.06
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,268.0122851
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.406142
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.5006213
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.8053618
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,265.4985212
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.1385401
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.78214
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.788401
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,250.5431619
Spain,724,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.28
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,283.3490834
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,277.2937929
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,276.3593663
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,277.075904
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,279.5685275
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,274.8893176
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,272.3896924
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,269.2139901
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,265.7715011
Sweden,752,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.31
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,241.1257971
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,244.6674506
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.0376246
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,241.2710101
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,255.9138497
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,242.4655614
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,240.2607721
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,237.4596503
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,234.42321
Turkey,792,1995,#BEZUG!,#BEZUG!,#BEZUG!,231.37
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,276.8003035
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.1111115
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,239.6330815
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.9415036
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,251.3916215
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,275.6696607
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.1629397
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,269.9782223
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,266.525961
Ukraine,804,1995,#BEZUG!,#BEZUG!,#BEZUG!,263.0546335
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,274.8033044
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.6218288
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,278.5048398
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,286.3155444
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,268.4124278
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,286.1548438
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,283.5527788
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,280.2469297
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,276.6633605
United Kingdom of Great Britain and Northern Ireland,826,1995,#BEZUG!,#BEZUG!,#BEZUG!,273.06
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,258.0983883
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,258.1496592
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,251.3152837
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,266.0542594
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,271.1910459
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,269.1360396
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,266.6887302
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,263.5794935
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.2090538
United States of America,840,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.82
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,188.4358469
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,203.0774646
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,197.209319
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,198.673669
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,197.6906128
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,197.6931671
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,195.8955024
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,193.6116208
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,191.1358733
Viet Nam,704,1995,#BEZUG!,#BEZUG!,#BEZUG!,188.6464527
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.5120431
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,245.3367838
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,244.705291
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,244.3273949
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,247.3957424
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,244.0854587
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,241.8659394
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,239.0461035
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,235.9893768
Armenia,51,1995,#BEZUG!,#BEZUG!,#BEZUG!,232.9157685
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,265.4941553
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,265.3977266
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.1466442
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.2981076
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.5552867
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.9619834
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,258.5890024
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,255.5741977
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,252.3061233
Austria,40,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.02
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,261.0329018
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.0959199
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,264.421992
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.3975456
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,270.5978578
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,262.5024786
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,260.1154895
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,257.0828881
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.7955218
Belgium,56,1995,#BEZUG!,#BEZUG!,#BEZUG!,250.49
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,170.2333401
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,165.2932325
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,153.9160122
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,190.1534729
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,91.25395164
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,97.73387597
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,96.8451617
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,95.71607562
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,94.49213651
Bolivia (Plurinational State of),68,1995,#BEZUG!,#BEZUG!,#BEZUG!,93.26143783
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.8797679
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,272.1137337
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.2366544
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,267.9083679
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,269.2865998
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,261.8108277
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,259.4301279
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,256.4055169
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,253.1268123
Canada,124,1995,#BEZUG!,#BEZUG!,#BEZUG!,249.83
Chile,152,1995,#BEZUG!,#BEZUG!,#BEZUG!,209.4112413
Chile,152,1995,#BEZUG!,#BEZUG!,#BEZUG!,220.072208
Chile,152,1995,#BEZUG!,#BEZUG!,#BEZUG!,210.9275063
Chile,152,1995,#BEZUG!,#BEZUG!,#BEZUG!,205.7339318
Chile,152,1995,#BEZUG!,#BEZUG!,#BEZUG!,218.9280491
Chile,152,1995,#BEZUG!,#BEZUG!,#BEZUG!,207.526711
